"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SHLM","A. Schulman, Inc.","26.625","784498170","n/a","1972","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shlm",
"ADES","Advanced Emissions Solutions, Inc.","9.58","213582009.34","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ades",
"ASIX","AdvanSix Inc.","33.92","1033982206.72","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/asix",
"AEGN","Aegion Corp","23.71","794081236.26","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/aegn",
"AMTX","Aemetis, Inc","1.23","24226629.81","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amtx",
"AEM","Agnico Eagle Mines Limited","46.05","10678340399.25","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aem",
"AGU","Agrium Inc.","99.96","13812114743.28","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/agu",
"APD","Air Products and Chemicals, Inc.","145.64","31709394869.24","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/apd",
"AKS","AK Steel Holding Corporation","6.2","1951916543.8","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/aks",
"AGI","Alamos Gold Inc.","7.02","2110242129.84","n/a","2015","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/agi",
"AIN","Albany International Corporation","53.85","1728585000","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/ain",
"ALB","Albemarle Corporation","118.34","13106425761.92","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alb",
"AXU","Alexco Resource Corp","1.32","133538796.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/axu",
"ALO","Alio Gold Inc.","4.5","196311870","n/a","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/alo",
"ATI","Allegheny Technologies Incorporated","17.31","1883713234.05","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ati",
"AAU","Almaden Minerals, Ltd.","1.24","124174978.88","n/a","2015","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aau",
"ACH","Aluminum Corporation of China Limited","14.91","8888625261.39","n/a","2001","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/ach",
"AMRK","A-Mark Precious Metals, Inc.","14.98","105331121","n/a","n/a","Basic Industries","Other Specialty Stores","http://www.nasdaq.com/symbol/amrk",
"AMRC","Ameresco, Inc.","6.6","299802208.2","n/a","2010","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/amrc",
"AVD","American Vanguard Corporation","18.65","555453490.85","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/avd",
"AMWD","American Woodmark Corporation","99.6","1624012461.6","n/a","1986","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/amwd",
"USAS","Americas Silver Corporation","3.24","129282839.64","n/a","2017","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/usas",
"AMRS","Amyris, Inc.","4.09","81448951.21","n/a","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amrs",
"AU","AngloGold Ashanti Limited","9.68","3952578565.76","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/au",
"AQMS","Aqua Metals, Inc.","12.17","245123710.12","n/a","2015","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/aqms",
"RKDA","Arcadia Biosciences, Inc.","0.51","21759058.71","n/a","2015","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rkda",
"MT","ArcelorMittal","25.22","25772409372.06","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mt",
"AGX","Argan, Inc.","63.1","979294268.9","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/agx",
"AKG","Asanko Gold Inc.","1.5","305174935.5","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/akg",
"APWC","Asia Pacific Wire & Cable Corporation Limited","3.05","42149990.45","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"AUG","Auryn Resources Inc.","2.68","206020532.44","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aug",
"ASM","Avino Silver","1.69","88642191.69","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/asm",
"AXTA","Axalta Coating Systems Ltd.","32.5","7868281395","n/a","2014","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/axta",
"BTG","B2Gold Corp","2.71","2647856369.41","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/btg",
"BCPC","Balchem Corporation","78.05","2487213418.2","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc",
"BAA","BANRO CORPORATION","0.5653","62046090.5583","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/baa",
"ABX","Barrick Gold Corporation","16.19","18877588812.85","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/abx",
"BDC","Belden Inc","76.02","3213489616.68","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bdc",
"BHP","BHP Billiton Limited","38.79","103210366005.81","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/bhp",
"BIOA","BioAmber Inc.","2.19","81191569.44","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bioa",
"BAK","Braskem S.A.","24.77","9870454104.63","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bak",
"BBU","Brookfield Business Partners L.P.","28.2","1462037403.6","n/a","2016","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/bbu",
"BVN","Buenaventura Mining Company Inc.","12.35","3140093018.4","n/a","1996","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/bvn",
"CBT","Cabot Corporation","54.66","3414897110.34","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cbt",
"CCC","Calgon Carbon Corporation","16","812053120","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ccc",
"CCJ","Cameco Corporation","9.94","3934179756.08","n/a","1996","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ccj",
"CSL","Carlisle Companies Incorporated","100.09","6465688186.87","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/csl",
"CRS","Carpenter Technology Corporation","37.75","1764454818.75","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/crs",
"CVCO","Cavco Industries, Inc.","130.05","1172507391","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/cvco",
"CE","Celanese Corporation","97.66","13769855109.32","n/a","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce",
"LEU","Centrus Energy Corp.","4.18","37620000","n/a","2014","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/leu",
"CENX","Century Aluminum Company","18.15","1583808476.25","n/a","1996","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/cenx",
"CF","CF Industries Holdings, Inc.","31.14","7261368724.26","n/a","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf",
"CC","Chemours Company (The)","44.8","8263969772.8","n/a","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cc",
"CBI","Chicago Bridge & Iron Company N.V.","17.79","1794024633.45","n/a","1997","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cbi",
"CADC","China Advanced Construction Materials Group, Inc.","2.2","5252847.6","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cadc",
"CGA","China Green Agriculture, Inc.","1.25","48189081.25","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cga",
"CHNR","China Natural Resources, Inc.","2.04","50818268.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/chnr",
"CHD","Church & Dwight Company, Inc.","53.26","13275315974","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/chd",
"CINR","Ciner Resources LP","27.21","547675723.77","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cinr",
"CLH","Clean Harbors, Inc.","56.38","3225470877.06","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/clh",
"CLW","Clearwater Paper Corporation","49.55","814167743.8","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/clw",
"CLF","Cliffs Natural Resources Inc.","7.29","2160769829.13","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/clf",
"CDXS","Codexis, Inc.","5.65","272160064.95","n/a","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cdxs",
"CDE","Coeur Mining, Inc.","8.78","1593122553.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cde",
"CMC","Commercial Metals Company","20.04","2320439455.68","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cmc",
"CMP","Compass Minerals International, Inc.","68.5","2316903448","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cmp",
"LODE","Comstock Mining, Inc.","0.196","37624301.512","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/lode",
"CSTM","Constellium N.V.","8","844653384","n/a","2013","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cstm",
"GLW","Corning Incorporated","31.85","29309377319.95","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/glw",
"CVA","Covanta Holding Corporation","13.3","1742401771.6","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"CRWS","Crown Crafts, Inc.","5.75","57832143","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/crws",
"CSWI","CSW Industrials, Inc.","39.25","623673865","n/a","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/cswi",
"CTIB","CTI Industries Corporation","5.56","19600262.12","n/a","1997","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/ctib",
"CULP","Culp, Inc.","32.3","399119181.3","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/culp",
"UAN","CVR Partners, LP","4","453131892","n/a","2011","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/uan",
"DELT","Delta Technology Holdings Limited","1.2","11542622.4","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/delt",
"DELTW","Delta Technology Holdings Limited","0.041","0","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/deltw",
"DEL","Deltic Timber Corporation","73.59","896656619.1","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/del",
"DNN","Denison Mine Corp","0.4699","262713760.4998","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/dnn",
"DDC","Dominion Diamond Corporation","14.07","1133684016.99","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ddc",
"UFS","Domtar Corporation","38.98","2533743033.92","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ufs",
"DOW","Dow Chemical Company (The)","66.14","80803419025.18","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dow",
"DRD","DRDGOLD Limited","3.08","132880366.08","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/drd",
